index,tconst,originalTitle,genres,averageRating,numVotes,URL,poster,youtube,keywords,nas
2600,tt0070239,Jesus Christ Superstar,"Drama,History,Musical",7.4,23904,https://www.imdb.com/title/tt0070239/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BOTdkZmUwN2EtMDFjYi00ODMzLWI1MWYtYzU0NzYxZTk5NDk2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/yZD9b-NRfN8,babe controversy song singing singer anachronism whipping surrealism suicide betrayal religion,CA en 7.0
2601,tt0074084,Novecento,"Drama,History",7.7,21212,https://www.imdb.com/title/tt0074084/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNTFiZmU4NzMtMWY0NS00MGYyLThjMmMtNDk0ZmNlNTg3N2FmXkEyXkFqcGdeQXVyMTA2ODMzMDU@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.youtube.com/embed/0PPJwy-B-1Y,socialist peasant epic army servant brutality property struggle fascist communism landowner fascism monopoly union injustice infanticide famine shooting wealth foreman psychotic chase socialism evil fight love repression strike violence torture execution epilepsy penis shotgun pedophilia arson psychopath enemy collectivism proletarian proletariat arrest starvation blasphemy curse worker singing prostitute horse hysteria coffin plow farmer blackmail decadence tractor hunting incest cane pursuit degradation acrobat autumn pitchfork storm robbery singer grief extortion policeman hotel fire puppet prostitution power suitcase scarecrow raid mourning orchestra sadism trial demonstration radical hate corruption nun police jealousy partisan swing rowboat wine hunchback funeral grain hailstorm threesome dancer song livestock pervert spring taxi tear flute harvest promiscuity defloration communist poem gun blindness suicide band childbirth telegram friendship manure comrade misadventure disarmament summer writing search desire confessional retreat stabbing stable cocaine opera teacher capture impalement drunkenness winter soldier girl rifle saga refugee gore revenge sickle confession train perversion priest revolution prisoner pregnancy poverty politics martyr liberation insanity haystack explosion aristocrat murder vice sadist hanging flag flagellation cruelty death saber friend testicle labium vulva cunnilingus frog excrement somersault swimming turban vagina orgasm scythe victrola running,XWW en 8.0
2602,tt0051207,The Wrong Man,"Drama,Film-Noir",7.4,23893,https://www.imdb.com/title/tt0051207/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BOWFhOTM1NDItZTMyYi00MGZiLWFjYTktOWI3YTgzNGRjY2I3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/w5lofED5UBM,innocence trial insurance musician catholic robbery judiciary judicial psychosis psychiatrist piano marriage lawyer interrogation inn bank jail witness,CA en 7.0
2603,tt0311519,Mies vailla menneisyyttä,"Comedy,Drama,Romance",7.7,21092,https://www.imdb.com/title/tt0311519/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTAwNTA0NzEtY2U4MS00MDFlLWJjYWEtZTdlMzRhZTJjMWJlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.youtube.com/embed/WgGvlyuJ628,amnesia beating generosity poverty homelessness shotgun weapon violence unconsciousness thug thief theft suitcase soup song singing singer shoe sandwich robbery retirement rain radio potato policeman photograph park musician mushroom mugger morgue money memory marriage laborer kiss insubordination hymn hobo greed gambling gambler food fingerprint fight dying drunkenness drink drinking doctor death dancing coal camera bum boot blood bank arrest alarm hooligan coast bureaucracy beer band welder train shower shipyard revenge police landlord interrogation hospital gardening dog divorce lawyer jail accordion bar jukebox taxi nurse,XWW en 8.0
2604,tt0094963,The Dead Pool,"Action,Crime,Mystery",6.3,38475,https://www.imdb.com/title/tt0094963/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjFiZjVmY2QtMjk4Ni00OWIxLTg4ZDItZWMxMGJlZmUzNWYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/_4k-Sw8qq-Q,funeral murder reporter restaurant elevator cameraman gangster revolver suspense blonde date blood beating ambush hero brawl shotgun impalement detective bodyguard sequel prison defamation police violence stalker,JP en 6.0
2605,tt0089686,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror,5.5,57798,https://www.imdb.com/title/tt0089686/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZjBmNWNiN2ItYzM0ZC00MWQyLWFmZjctMmZkNTVhMjE1ZjFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/ljWWzbFnrns,gay slasher ghost ghoul satanic sadism stabbing bikini murder nightmare fear neighbor dream death brutality monster darkness villain psychopath hell madman butchery evil slashing bird homosexual underwear maniac undead demon brief dog shotgun knife wagon transformation grounded cafeteria rat blood volleyball football basketball rain sleepwalking basement diary sunglass snake furnace baseball convertible screaming claw glove lightning desert paranoia punishment terror rampage hallucination whipping mutilation impalement gore revenge fire party possession heat classroom disfigurement shower sadomasochism toaster series surrealism sequel,BE en 6.0
2606,tt0038762,My Darling Clementine,"Biography,Drama,Western",7.8,20260,https://www.imdb.com/title/tt0038762/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZTQ5MTc1NzYtZmIyYi00YzdjLTk4OWEtMDQyNmU1MTQ2MzkzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/CZo2tDKbNdI,k driver desert gun holster apache reservation stagecoach poker pendant dancing church actor,CA en 8.0
2607,tt4900716,Kapoor & Sons,"Comedy,Drama,Romance",7.7,21038,https://www.imdb.com/title/tt4900716/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjE4NDk4MTIwNl5BMl5BanBnXkFtZTgwNDEwODI5NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.youtube.com/embed/9FIWJ_srJew,brother loneliness kiss death gay ensemble writer author mother,IN en 8.0
2608,tt0760329,The Water Horse,"Adventure,Family,Fantasy",6.4,36612,https://www.imdb.com/title/tt0760329/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTc1MjcxMjg5OV5BMl5BanBnXkFtZTcwNDE1NzYzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/iuvPpCMgA9U,bathtub egg echo underwater toilet thunderstorm soldier scar sailor rowboat pub photograph housekeeper hoax fountain fishing dog cook beach,XWW en 6.0
2609,tt2882328,Ugly,"Crime,Drama,Mystery",8.1,18057,https://www.imdb.com/title/tt2882328/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYWZjNDM5NTctODZkNi00MzMzLTkwOGMtNGI1NzQ1ODc0MzNkXkEyXkFqcGdeQXVyNzU3Nzk4MDQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/pg4X9g1kbbA,daughter actor police corruption money ransom chase mask gun,IN hi 8.0
2610,tt0070460,La nuit américaine,"Comedy,Drama,Romance",8,18737,https://www.imdb.com/title/tt0070460/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYWQzOTZkNjUtN2Y0NC00OTNjLWJiNjAtMmYyMmRkNzU3YTlmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/9cAJd82SB00,love director actress hotel actor unfaithfulness rehearsal pregnancy interview gocart doctor cat butter infidelity adultery camera,XWW en 8.0
2611,tt0039192,Black Narcissus,Drama,7.8,20209,https://www.imdb.com/title/tt0039192/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTg3MDQxMzg2OF5BMl5BanBnXkFtZTgwNDY5NTY3MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/CZRzcLK1Ar0,nun mountain nunnery convent fishing garden drunkenness rain discipline loneliness hysteria insanity blood cliff jealousy seductress wind drum,CA en 8.0
2612,tt4326444,Julieta,"Drama,Mystery,Romance",7.1,26669,https://www.imdb.com/title/tt4326444/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZjI3ZTdmNjMtMTI5My00M2EyLTg5YmItMDAwODU4ZWYyYjFhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.youtube.com/embed/y8rBC6GCUjg,nudity letter teacher guilt loneliness depression tattoo sex bathtub death cooking girl baby classroom suicide deer basketball desperation maturity clock neighborhood mountain secret marriage storm ship sea hospital mail friendship train silence pain dog happiness canine memory friend fisherman obsession fear fanatic author writer elevator sunglass flower despair faith apology tea photograph proofreading apartment wine rain thunder housekeeper doorbell promise infidelity adultery strawberry farming illness retirement farmer bus pregnancy mythology sculptor sculpture fishing artist eating food breakfast coffee student class sleeplessness stretcher suitcase waiter snow boat coma eyeglass bench search balcony taxi breakup respect intercom kiss statuette book telephone heartbreak unhappiness unfaithfulness grief town,CA en 7.0
2613,tt0067927,Vanishing Point,"Action,Crime,Thriller",7.2,25554,https://www.imdb.com/title/tt0067927/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNTk3ZjIzN2EtYmMxMS00MzMyLTk1M2UtMTAxMzRkOGM4ODU4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/0P2VCMT8vAw,driver pursuit suicide desert automobile car hitchhiker racist snake mysticism landscape bulldozer blindness amphetamine rattlesnake buttock tarmac speed speeding chase police motorcycle colorado challenge remade flare engineer revenge convertible deputy map scar daredevil insanity ambulance horse rescue escape tent surfboard decoy deception ambush spirituality cynicism hypocrisy reverend sunglass prospector river pony camouflage bridge dog gasoline prostitute road bar homosexual riot protest beating brawl fight blood money policewoman sheriff existentialism blockade fugitive revolver explosion fire diner truck siren sect policeman pill dust caterpillar burn assistance wager surfer robbery roadblock preacher marijuana impersonation drug beach helicopter,CA en 7.0
2614,tt0482527,It's a Boy Girl Thing,"Comedy,Fantasy,Romance",6.3,38108,https://www.imdb.com/title/tt0482527/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjM0NzYwMDI4MF5BMl5BanBnXkFtZTgwOTU1OTkwMzE@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.youtube.com/embed/XMYnFSY4lgc,curse kiss erection school college geek gender towel urination underwear shower embarrassment yelling voodoo serenade friendship dancing cheerleader cat trailer slut sex popularity penis party park match interview helmet fighting crown championship balloon argument alcohol gay,PH en 6.0
2615,tt1374989,Pride and Prejudice and Zombies,"Action,Comedy,Fantasy",5.8,48782,https://www.imdb.com/title/tt1374989/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjE1MzA3NzYxMl5BMl5BanBnXkFtZTgwMzQ0NDA5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/YPfb37aNl8U,zombie deception pride suitor battle marriage lightning rainstorm servant cannibal danger escape royalty aristocracy throne lady bridge scar chase kiss impalement redemption revenge explosive melodrama wedding library prologue paranoia fear hatred cellar corset wood forest drunkenness eavesdropping superstition bilingualism letter dog pig violin physician illness hallucination heir cemetery village cannon fire mansion painting priest disfigurement fly corpse cannibalism party mercilessness lord wealth brutality bodyguard guard incest friendship training rain death survival hope courage bravery gore murder betrayal rescue hostage explosion grenade epidemic disease outbreak infection plague showdown traitor revelation ambush transformation mutation horde apocalypse captain lieutenant colonel military soldier tent warrior swordswoman swordsman spear axe knife rifle massacre attack battlefield combat beating rebel brawl gun pistol decapitation dismemberment sword dance friend horse dancing fight elopement ball courtship travel militia blood violence prejudice,IN en 6.0
2616,tt0063823,Yellow Submarine,"Adventure,Animation,Comedy",7.4,23485,https://www.imdb.com/title/tt0063823/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMGExODFmMjQtZTgxOC00ZDE0LWJmM2MtOTQzM2YzNDZlMzNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/m2uTFF_3MaA,villain scream color kingdom clown lever button clock car band musician creature sea bandstand rescue singing flower double liberation cavalry transformation boot mustache submarine journey song bulldog concert attack love door voyage pun glove fish counting beard ocean mission hole singer surrealism invasion,CA en 7.0
2617,tt0323013,Lakshya,"Action,Drama,Romance",7.9,19256,https://www.imdb.com/title/tt0323013/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BY2Y0NjY5ZTctZWMzNC00MDQ4LTkyMWUtOGZkMzk4NWNhYWI5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY268_CR2,0,182,268_AL_.jpg",https://www.youtube.com/embed/8DMF0U6xV78,army mountain terrorist battlefield shepherd hospital flute polo discipline shame mirror dancing chess basketball newsroom melancholy conservative ambush courage irresponsibility aimlessness nostalgia naivety flag wallet victory truck television telephone soldier river photograph laziness indecision helicopter deadline cameraman shelling punishment patriotism immaturity humiliation heroism death breakdown bowling boredom,IN hi 8.0
2618,tt4897822,Where to Invade Next,"Comedy,Documentary",7.5,22468,https://www.imdb.com/title/tt4897822/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTU3MjI2ODkzMF5BMl5BanBnXkFtZTgwMjkzMjY5NzE@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/sKJWwhDsui8,iceland prison vacation inequality equality education homework pentagon passion menu chef historical cafeteria satire injustice prosecutor management grief banker spa radio revolution,CA en 8.0
2619,tt0056937,Cleopatra,"Biography,Drama,History",7,27628,https://www.imdb.com/title/tt0056937/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BY2YyOGFlZWItY2M5OC00NzJhLWJmNDgtZTVjNzIzMDI3YjgyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/aN5s9N_pTUs,queen epic peplum man fleet triumph battle death tomb rug marriage barge woman soldier cremation heir slave victory consul leadership depression melancholy gold mariner murder honor republic envoy king crown childbirth pregnancy violence kiss combat sword sex politics politician melodrama irony emperor controversy antiquity temple statue stabbing spear senator senate ring priestess premonition poison necklace jealousy general fire eunuch eavesdropping divorce desert corpse coronation cavalry birth betrayal banquet assassination c suicide blockbuster remake epilepsy bigamy,CA en 7.0
2620,tt7060344,Ratsasan,"Action,Crime,Thriller",8.7,14372,https://www.imdb.com/title/tt7060344/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjU2NzIzMjYtMGE2ZS00YzgzLWE5MzgtZTFiYTlmOWNlYmJkXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_UY268_CR7,0,182,268_AL_.jpg",https://www.youtube.com/embed/tAvZ0RBJJ-A,nan,XWW en 9.0
2621,tt7153766,Unsane,"Drama,Horror,Mystery",6.4,36102,https://www.imdb.com/title/tt7153766/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNTYzMDYzMzA1MV5BMl5BanBnXkFtZTgwODUzODg2NDM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/u7KZrt_cHH0,stalking stalker confinement obsession medication nurse doctor police injection shower murder harassment restaurant reporter bar kiss psychiatrist funeral toilet drug notebook misunderstanding assault impersonation rape loneliness knife stabbing running escape wood chase pursuit blood hammer flashlight unconsciousness desk handcuff motel friendship friend jealousy urinal hate montage lie psychopath happiness unhappiness locker dog morgue food eating fear suspense trauma insanity violence prologue telephone photograph bank cubicle earphone bench drink drinking promise sex bathroom computer neurosis paranoia therapist therapy receptionist hospital bra policeman coffee intern apology mistake depression money business basement sedation letter cross lawyer inn peephole hospice cemetery burial flower mirror memory gun corpse maniac orderly forest disbelief analyst humiliation salad hysteria tampon psychotherapy psychotherapist arrogance asylum trapped hotel community pill bondage eavesdropping manager outburst newspaper isolation widow note bouquet dress book ring torture scream cry investigation jogger virgin manipulation manipulator death journalist policewoman investigator hypocrisy arrest promotion murderess,CA en 6.0
2622,tt0469021,Alan Partridge: Alpha Papa,"Action,Comedy,Crime",6.9,28796,https://www.imdb.com/title/tt0469021/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjEzODAxODYzM15BMl5BanBnXkFtZTgwMzYwOTcwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/u56d3sLReuA,siege hostage police suicidal insult meeting lying journalist deception surveillance betrayal redemption photograph handcuff arrest fear van prison pier detective map taxi escape pizza pistol rifle party revenge satire celebrity,US en 7.0
2623,tt0454776,Amazing Grace,"Biography,Drama,History",7.4,23338,https://www.imdb.com/title/tt0454776/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTI5MTkxMDA4M15BMl5BanBnXkFtZTcwNjA4Mjg0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/CDdvReNKKuk,slave slavery religion ship mentor hymn bagpipe whip whipping water umbrella tombstone tear surrender sugar song sleeplessness singer servant sermon running revolution rain rabbit pregnancy plantation pacifism opium nightmare musician mop mirror minister medicine kitchen injustice illness horse handcuff hallucination graveyard golf garden gambling friend friendship flute dying drum drummer drink drinking dream dog death cry cross cook concert church chicken chain cemetery candle blindness bench beggar beating axe applause amputee wedding singing politician petition debate activism spiderweb shackle sedition politics botany,JP en 7.0
2624,tt0078902,Breaking Away,"Comedy,Drama,Romance",7.7,20705,https://www.imdb.com/title/tt0078902/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNzgyOWE0ZTMtNDNmZi00ZjVlLWJhYTktZWFjNjJkODdkMzE5XkEyXkFqcGdeQXVyMjgxMzgyNjI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/GTzzHRywLBE,swimming quarry bicycle underdog passport uniform punch pregnancy pizza fly trophy football diving truck prank marriage impersonation friendship serenade,CA en 8.0
2625,tt0499375,Guru,"Biography,Drama",7.7,20694,https://www.imdb.com/title/tt0499375/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMjAzMTkyMTQ0MF5BMl5BanBnXkFtZTcwMjIxNjA0MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",https://www.youtube.com/embed/0ghFjPfUOU8,business village twin tycoon marriage villager newspaper mob partnership idealist idealism bicycle tram train swing rain photographer paralysis optimism helicopter factory determination death businessman bribe anger ambition visionary industrialist,IN en 8.0
2626,tt0075824,Cet obscur objet du désir,"Comedy,Drama",7.9,19158,https://www.imdb.com/title/tt0075824/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNzY5NDZjNTEtMTVlZC00MzkxLTllNjQtZmQ5ODE3ZWQxNGM4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR9,0,182,268_AL_.jpg",https://www.youtube.com/embed/fDXlJs8eYXE,manipulation humiliation fool temptress satire frustration dwarf mousetrap rage magistrate expulsion nudity stripper surrealism terrorism obsession hot sexy breast sack cuckold,XWW en 8.0
2627,tt0291341,Mean Machine,"Comedy,Crime,Drama",6.5,34388,https://www.imdb.com/title/tt0291341/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BN2ZjMzEwYjEtN2QzNi00MmY1LTk1OTQtZWZjZDg1NGVmMWRmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",https://www.youtube.com/embed/_VL5LV9PVZ8,prison soccer inmate nosebleed victory tattoo shower referee racism pub karate humiliation goal funeral bookie betting coach,CA en 6.0
2628,tt0067411,McCabe & Mrs. Miller,"Drama,Western",7.7,20679,https://www.imdb.com/title/tt0067411/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMmMxMTk0MmMtY2I0YS00NjcwLTk2NjYtOWFlOTA0M2EzNjgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/channel/UCXcl157VymrO9vRNg1nDMfQ,prostitution bordello gambler brothel bathhouse corset bathing church partner money gambling cockney bear saloon prostitute poker opium writer wilderness violin urination underwear tent tea stranger stew stalking song singing singer shooting river rifle restaurant rain pursuit preacher prayer potato pipe pimp outhouse opportunist newspaper mule mud monopoly misfit miner liquor limping lie liar lantern ladder knife ice hymn hotel horse gun frog freedom food flute flower flask fight fiddler drunkenness drink drinking donkey dog diarrhea death dancing dancer cross cooking coffin chase catholic capitalism cane candle campfire businessman burial bucket bridge birthday bathtub bar bartender barber banjo shotgun murder minister lawyer jug joke fire snow funeral fiddle drug breast menstruation masturbation,JP en 8.0
2629,tt1781069,Zeitgeist: Moving Forward,Documentary,8.2,17121,https://www.imdb.com/title/tt1781069/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNzc0ODI0MjMwOV5BMl5BanBnXkFtZTcwNTk0MDkyNA@@._V1_UY268_CR1,0,182,268_AL_.jpg",https://www.youtube.com/embed/IoyQtEWCBpY,society sociology famine starvation poverty energy politics strategy technology debt advertising money capitalism economics exploitation biology stress propaganda environment genetics,CA en 8.0
2630,tt8350360,Annabelle Comes Home,"Horror,Mystery,Thriller",5.9,45933,https://www.imdb.com/title/tt8350360/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYmI4NDNiMmQtZTFkYi00ZDVmLThlYTAtMWJlMjU1M2I2ZmViXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/EMa-KFfatT0,crucifix sequel priest bullying ghost werewolf chicken zombie,CA en 6.0
2631,tt0093560,The Monster Squad,"Action,Comedy,Fantasy",7.1,26356,https://www.imdb.com/title/tt0093560/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BOTk2OTFlYmQtYzVkNy00ZjM5LThkOGMtOTg0Y2JmZGYwOWY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/TeZs0B0mjXY,gun monster amulet friend mummy creature german police virgin werewolf detective museum castle boy drawing blood voyeur beagle u megalomaniac portal surrealism battle pistol revolver explosion crucifix crossbow shaving lightning vortex transformation theft tank statue shotgun shooting prologue pie murder mask incantation impalement hearse friendship dynamite dog diner diary coffin closet camera brawl bat basement archery airplane spoof clubhouse school fight bully vampire,XWW en 7.0
2632,tt0079714,Phantasm,"Horror,Sci-Fi",6.8,29968,https://www.imdb.com/title/tt0079714/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZTdmN2RkODEtODM4ZS00ZGRlLTliMTYtYmZmZWZkMTZmODYxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/9d30_Y2bF64,fellatio slut cemetery cremation crematorium hearse dagger motorcycle sunglass grave graveyard drape bush mansion visitor candle levitation guitar guitarist bicycle beer bar sneaking necking headstone bedroom lollipop poster map investigation orb fireplace flashlight torch shop lividity explosion fetish blood funeral boy coffin dwarf fear casket finger nightmare stalking singing knife car madman bed murder alien photography zombie dismemberment automobile dream undertaker mausoleum,IN en 7.0
2633,tt0166396,Waking Ned,Comedy,7.3,24218,https://www.imdb.com/title/tt0166396/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BYjg3YThlNTYtZTNiYS00MmU4LWIwM2YtYWZjYjIzYjUyNzE0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR4,0,182,268_AL_.jpg",https://www.youtube.com/embed/stAAA4tzLxI,lottery village death motorcycle fiddle farce wake fraud priest greed friendship corpse helicopter toast fatherhood impostor,IE en 7.0
2634,tt2263944,Dragon Ball Z: Doragon bôru Z - Kami to Kami,"Action,Adventure,Animation",7.2,25230,https://www.imdb.com/title/tt2263944/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMTcwOWJlZTYtYWFlNy00Y2NiLWEyMDgtODM0MjE3ZGZlODZiXkEyXkFqcGdeQXVyMjc2Nzg5OTQ@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.youtube.com/embed/Lwv3Hvr24JE&list=PLUq2CeFjfyBELN0oTfhOiqSCGg56JQ-ol,cat flying violence fighting anime,JP en 7.0
2635,tt1167638,L'immortel,"Action,Crime,Drama",6.7,31290,https://www.imdb.com/title/tt1167638/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BMDBkMWRhMjAtOWVmOS00YjliLTg4MGMtZmVlM2RiYTNiNWUzXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR4,0,182,268_AL_.jpg",https://www.youtube.com/embed/vteIZBQYo30,mobster revenge murder shooting investigation policewoman police cemetery violence gunshot shotgun gun hospital vengeance mob chase motorcycle,JP en 7.0
2636,tt0106701,Dennis the Menace,"Comedy,Family",5.6,53457,https://www.imdb.com/title/tt0106701/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BOWY1NGQ3YjktMmU0MS00Y2YyLThlOGEtNTNjNDJkNjVjZTM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/fmRWWrBqiJE,villain denture suburb neighbor hero criminal whispering thief accident rampage prank friendship barbecue wagon tricycle slingshot runaway pill paint mischief flower dog bean bath apple flatulence,CA en 6.0
2637,tt0058083,Fail-Safe,"Drama,Thriller",8,18292,https://www.imdb.com/title/tt0058083/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BNjcyZjA1NzktYmNmYy00M2UwLWFmNTktNzRmNjNiZWUyZGI1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/4BOSENEFRPM,bomber u nightmare control colonel dream pilot flight apocalypse radar alarm pressure telephone mishap machine interpreter doomsday city tragedy general matador crew congressman computer thinking risk danger politics military bullfight uniform surveillance paranoia conference commander code airfield president,XWW en 8.0
2638,tt0066011,Love Story,"Drama,Romance",6.9,28485,https://www.imdb.com/title/tt0066011/?ref_=hm_hp_cap_pri_1),"https://m.media-amazon.com/images/M/MV5BZmFjYWU1MGQtM2FiMi00YjA3LWIwYjUtZDdhYWEyOWFhZGE0XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.youtube.com/embed/8xg3vE8Ie_E,tragedy death blockbuster snow leukemia,IN en 7.0
